file,outcome,sensor,model,f1_score_constant,f1_score_decline,f1_score_improvement,f1_score_weighted,f1_score_unweighted,time_series_length (days),count_constant,count_decline,count_improvement,oversampled,AUC_score,variable,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,0,0.473214286,sleep_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,0,0.473214286,duration_in_sleep,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,0,0.473214286,max_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,1,0.473214286,avg_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,1,0.473214286,duration_in_bed,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,1,0.473214286,awakenings,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,0,0.473214286,avg_act,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,0,0.473214286,tossnturn_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,0,0.473214286,duration_in_light,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,1,0.473214286,avg_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,1,0.473214286,min_hr,,,,,,,,,
electricity_living_ts_feel_norm,feel,electricity,indvBOSS,0.892857143,0,0,0.809151786,0.297619048,5,107,8,11,0,0.465517241,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.892857143,0,0,0.809151786,0.297619048,3,115,4,8,1,0.465517241,awakenings,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,0,0.464285714,duration_in_bed,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MrSEQL,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,1,0.5625,duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,1,0.5625,max_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,1,0.473214286,max_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,0,0.473214286,avg_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.892857143,0,0,0.809151786,0.297619048,3,115,4,8,0,0.465517241,avg_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,1,0.464285714,hrv_lf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MrSEQL,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,1,0.461309524,min_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.892857143,0,0,0.806451613,0.297619048,4,110,4,8,0,0.425595238,avg_act,,,,,,,,,
electricity_total_ts_feel_norm,feel,electricity,iTDE,0.892307692,0,0,0.795841996,0.297435897,3,126,9,13,1,0.484848485,e_consumption,,,,,,,,,
electricity_living_ts_feel,feel,electricity,KNN,0.892307692,0,0,0.747609148,0.297435897,3,126,9,13,0,0.483870968,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MrSEQL,0.708333333,0,0.181818182,0.65329072,0.296717172,3,115,4,8,0,0.517241379,sleep_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MrSEQL,0.723404255,0,0.166666667,0.666001773,0.296690307,3,115,4,8,1,0.626436782,max_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MrSEQL,0.723404255,0,0.166666667,0.66415008,0.296690307,4,110,4,8,1,0.616071429,duration_awake,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.4921875,hrv_lf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,0,0.4921875,avg_act,,,,,,,,,
sleep_ts_feel,feel,sleep,MrSEQL,0.666666667,0,0.222222222,0.614814815,0.296296296,5,105,4,8,0,0.487654321,sleep_score,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.484375,avg_act,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.484375,min_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.481481481,max_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.4765625,duration_in_bed,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.888888889,0,0,0.8,0.296296296,5,105,4,8,1,0.472222222,avg_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.888888889,0,0,0.8,0.296296296,5,105,4,8,1,0.472222222,hrv_lf,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.888888889,0,0,0.8,0.296296296,5,105,4,8,1,0.472222222,avg_act,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.46875,tossnturn_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.46875,min_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.462962963,avg_act,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,0,0.4609375,max_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,0,0.4609375,min_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,0,0.453125,avg_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.286458333,duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MrSEQL,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.25,avg_act,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.597222222,hrv_lf,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.59375,avg_rr,,,,,,,,,
electricity_living_ts_feel,feel,electricity,MUSE,0.888888889,0,0,0.711111111,0.296296296,2,136,9,15,1,0.523809524,e_consumption,,,,,,,,,
electricity_living_ts_feel_norm,feel,electricity,TSF,0.888888889,0,0,0.740740741,0.296296296,6,98,8,11,0,0.513333333,e_consumption,,,,,,,,,
electricity_nutrition_ts_feel_norm,feel,electricity,ROCKET,0.888888889,0,0,0.711111111,0.296296296,2,97,7,15,0,0.5,e_consumption,,,,,,,,,
electricity_total_ts_feel,feel,electricity,KNN,0.888888889,0,0,0.755555556,0.296296296,2,136,9,15,0,0.485294118,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,0,0.484375,bedexit_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,0,0.484375,hrv_hf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.481481481,hrv_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.4765625,bedexit_duration,,,,,,,,,
electricity_living_ts_feel_norm,feel,electricity,KNN,0.888888889,0,0,0.744744745,0.296296296,3,126,9,13,1,0.475806452,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.888888889,0,0,0.802867384,0.296296296,4,110,4,8,1,0.473214286,hrv_hf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.888888889,0,0,0.802867384,0.296296296,4,110,4,8,0,0.473214286,max_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,1,0.472222222,avg_act,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,1,0.472222222,duration_in_bed,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,1,0.472222222,duration_in_rem,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,1,0.472222222,hrv_hf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,sleep_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,duration_in_bed,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,duration_in_sleep,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,tossnturn_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,min_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,1,0.472222222,duration,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,1,0.472222222,bedexit_duration,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,avg_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,duration,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,duration_in_sleep,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,duration_in_rem,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,max_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,hrv_rmssd_evening,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,avg_act,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MrSEQL,0.470588235,0,0.117647059,0.427015251,0.196078431,7,95,3,8,1,0.465277778,avg_act,,,,,,,,,
sleep_ts_feel,feel,sleep,MrSEQL,0.594594595,0,0.133333333,0.538405072,0.242642643,7,95,3,8,0,0.465277778,duration,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,min_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.472222222,max_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.888888889,0,0,0.8,0.296296296,5,105,4,8,1,0.472222222,hrv_score,,,,,,,,,
electricity_living_ts_feel_norm,feel,electricity,KNN,0.888888889,0,0,0.768768769,0.296296296,3,126,9,13,0,0.46875,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,0,0.46875,duration_in_rem,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,0,0.46875,min_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.46875,duration_in_rem,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.46875,duration_in_light,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.46875,max_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,0,0.46875,duration_in_bed,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,0,0.46875,duration_in_deep,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,0,0.46875,duration_in_bed,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.888888889,0,0,0.802867384,0.296296296,4,110,4,8,1,0.464285714,duration_in_sleep,,,,,,,,,
electricity_living_ts_feel_norm,feel,electricity,iTDE,0.888888889,0,0,0.816816817,0.296296296,3,126,9,13,0,0.463235294,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.888888889,0,0,0.8,0.296296296,5,105,4,8,1,0.462962963,max_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.888888889,0,0,0.8,0.296296296,5,105,4,8,0,0.462962963,avg_rr,,,,,,,,,
electricity_total_ts_feel,feel,electricity,MUSE,0.888888889,0,0,0.790123457,0.296296296,7,91,6,10,0,0.451388889,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.888888889,0,0,0.8,0.296296296,5,105,4,8,1,0.450617284,min_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.4453125,bedexit_count,,,,,,,,,
electricity_total_ts_feel_norm,feel,electricity,TSF,0.888888889,0,0,0.711111111,0.296296296,6,98,8,11,0,0.438888889,e_consumption,,,,,,,,,
electricity_nutrition_ts_feel,feel,electricity,TSF,0.888888889,0,0,0.711111111,0.296296296,2,97,7,15,0,0.421875,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.888888889,0,0,0.812698413,0.296296296,1,125,4,8,1,0.412760417,avg_act,,,,,,,,,
electricity_nutrition_ts_feel_norm,feel,electricity,TSF,0.888888889,0,0,0.711111111,0.296296296,5,81,6,11,0,0.411111111,e_consumption,,,,,,,,,
electricity_total_ts_feel,feel,electricity,TSF,0.888888889,0,0,0.711111111,0.296296296,6,98,8,11,0,0.399305556,e_consumption,,,,,,,,,
electricity_living_ts_feel,feel,electricity,MUSE,0.886075949,0,0,0.704833142,0.29535865,1,146,9,19,1,0.441666667,e_consumption,,,,,,,,,
electricity_living_ts_feel,feel,electricity,indvBOSS,0.886075949,0,0,0.84579977,0.29535865,1,146,9,19,1,0,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.885245902,0,0,0.809367681,0.295081967,1,125,4,8,1,0.46875,duration_in_light,,,,,,,,,
electricity_total_ts_feel_norm,feel,electricity,ROCKET,0.885245902,0,0,0.702989392,0.295081967,4,116,9,11,0,0.5,e_consumption,,,,,,,,,
electricity_total_ts_feel_norm,feel,electricity,iTDE,0.885245902,0,0,0.729026037,0.295081967,4,116,9,11,1,0.482142857,e_consumption,,,,,,,,,
electricity_living_ts_feel_norm,feel,electricity,KNN,0.885245902,0,0,0.781099325,0.295081967,4,116,9,11,1,0.475,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.463541667,duration_in_bed,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.885245902,0,0,0.809367681,0.295081967,1,125,4,8,1,0.4609375,min_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.885245902,0,0,0.809367681,0.295081967,1,125,4,8,1,0.4609375,avg_hr,,,,,,,,,
electricity_living_ts_feel_norm,feel,electricity,iTDE,0.885245902,0,0,0.833172613,0.295081967,4,116,9,11,1,0,e_consumption,,,,,,,,,
electricity_living_ts_feel,feel,electricity,indvBOSS,0.884615385,0,0,0.737179487,0.294871795,6,98,8,11,0,0.47,e_consumption,,,,,,,,,
electricity_living_ts_feel_norm,feel,electricity,indvBOSS,0.884615385,0,0,0.766666667,0.294871795,6,98,8,11,0,0.461538462,e_consumption,,,,,,,,,
electricity_living_ts_feel_norm,feel,electricity,iTDE,0.884615385,0,0,0.774038462,0.294871795,5,107,8,11,0,0,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.884615385,0,0,0.799007444,0.294871795,4,110,4,8,1,0.482142857,avg_act,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.884615385,0,0,0.796153846,0.294871795,5,105,4,8,1,0.453703704,hrv_lf,,,,,,,,,
electricity_total_ts_feel_norm,feel,electricity,iTDE,0.882352941,0,0,0.683823529,0.294117647,2,136,9,15,1,0.491935484,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MrSEQL,0.615384615,0,0.266666667,0.571623932,0.294017094,5,105,4,8,0,0.574074074,max_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,MrSEQL,0.739130435,0,0.142857143,0.676818273,0.293995859,4,110,4,8,0,0.639880952,duration_in_rem,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MrSEQL,0.681818182,0,0.2,0.626969697,0.293939394,5,105,4,8,1,0.648148148,duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.475,max_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.475,bedexit_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,1,0.466666667,hrv_rmssd_morning,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.466666667,avg_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.466666667,max_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.466666667,duration_in_sleep,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.466666667,duration_in_light,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.466666667,max_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,1,0.466666667,duration_in_rem,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,1,0.466666667,tossnturn_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.466666667,avg_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,1,0.466666667,sleep_score,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,1,0.466666667,duration_in_bed,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.466666667,duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,1,0.466666667,bedexit_duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,1,0.466666667,max_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,1,0.466666667,bedexit_count,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,1,0.466666667,hrv_lf,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.458333333,duration_sleep_onset,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.461805556,hrv_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MrSEQL,0.470588235,0,0.125,0.427559913,0.198529412,7,95,3,8,0,0.461805556,duration_in_rem,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.92,0,0,0.817777778,0.306666667,7,95,3,8,1,0.461805556,max_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.45,tossnturn_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.45,min_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,1,0.644444444,hrv_lf,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,1,0.6,hrv_lf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.575,duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,1,0.475,hrv_lf,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,1,0.475,bedexit_count,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.475,bedexit_count,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,1,0.466666667,min_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MrSEQL,0.881355932,0,0,0.801232666,0.293785311,2,120,4,8,0,0.388888889,hrv_rmssd_evening,,,,,,,,,
sleep_ts_feel,feel,sleep,MrSEQL,0.680851064,0,0.2,0.629521277,0.293617021,3,115,4,8,0,0.666666667,duration_in_light,,,,,,,,,
sleep_ts_feel,feel,sleep,MrSEQL,0.680851064,0,0.2,0.629521277,0.293617021,3,115,4,8,0,0.548850575,hrv_hf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MrSEQL,0.594594595,0,0.285714286,0.551296194,0.293436293,6,100,4,8,0,0.766666667,awakenings,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MrSEQL,0.594594595,0,0.285714286,0.551296194,0.293436293,6,100,4,8,1,0.713333333,avg_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.88,0,0,0.785714286,0.293333333,6,100,4,8,1,0.68,max_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.88,0,0,0.785714286,0.293333333,6,100,4,8,0,0.68,duration_in_bed,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.88,0,0,0.785714286,0.293333333,6,100,4,8,0,0.556666667,hrv_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.88,0,0,0.785714286,0.293333333,6,100,4,8,0,0.48,hrv_hf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.88,0,0,0.785714286,0.293333333,6,100,4,8,1,0.47,min_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.88,0,0,0.785714286,0.293333333,6,100,4,8,1,0.47,max_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.88,0,0,0.785714286,0.293333333,6,100,4,8,0,0.47,bedexit_count,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.88,0,0,0.785714286,0.293333333,6,100,4,8,0,0.47,min_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.88,0,0,0.785714286,0.293333333,6,100,4,8,0,0.393333333,duration,,,,,,,,,
electricity_nutrition_ts_feel_norm,feel,electricity,ROCKET,0.88,0,0,0.722857143,0.293333333,3,92,7,13,1,0.489130435,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.88,0,0,0.785714286,0.293333333,6,100,4,8,0,0.48,avg_act,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.88,0,0,0.785714286,0.293333333,6,100,4,8,1,0.47,avg_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.88,0,0,0.785714286,0.293333333,6,100,4,8,1,0.47,duration_in_light,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.88,0,0,0.785714286,0.293333333,6,100,4,8,1,0.47,duration_in_deep,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.88,0,0,0.785714286,0.293333333,6,100,4,8,1,0.47,duration_sleep_onset,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.460069444,bedexit_duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.460069444,bedexit_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.460069444,duration_in_bed,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.88,0,0,0.785714286,0.293333333,6,100,4,8,1,0.47,tossnturn_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.88,0,0,0.785714286,0.293333333,6,100,4,8,1,0.47,max_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.88,0,0,0.785714286,0.293333333,6,100,4,8,1,0.47,hrv_rmssd_evening,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.88,0,0,0.785714286,0.293333333,6,100,4,8,0,0.47,duration,,,,,,,,,
