,file,outcome,sensor,model,f1_score_constant,f1_score_decline,f1_score_improvement,f1_score_weighted,f1_score_unweighted,time_series_length (days),count_constant,count_decline,count_improvement,oversampled,AUC_score,variable
119,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.923076923076923,0.0,0.0,0.7912087912087912,0.30769230769230765,27.0,100.0,4.0,8.0,1.0,0.5,avg_rr
120,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9199999999999999,0.0,0.0,0.8859259259259259,0.30666666666666664,28.0,95.0,3.0,8.0,1.0,0.0,avg_rr
121,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8524590163934426,0.0,0.0,0.7793911007025761,0.28415300546448086,29.0,125.0,4.0,8.0,1.0,0.4375,avg_act
122,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9354838709677419,0.0,0.0,0.8787878787878788,0.3118279569892473,30.0,120.0,4.0,8.0,1.0,0.0,avg_act
123,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8771929824561403,0.0,0.0,0.7949561403508771,0.29239766081871343,31.0,115.0,4.0,8.0,1.0,0.4741379310344828,avg_act
124,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.912280701754386,0.0,0.0,0.8239954725523486,0.304093567251462,32.0,110.0,4.0,8.0,1.0,0.0,avg_act
125,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9433962264150944,0.0,0.4,0.8757232704402517,0.44779874213836485,33.0,105.0,4.0,8.0,1.0,0.6064814814814815,avg_act
126,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9230769230769231,0.0,0.0,0.8571428571428571,0.3076923076923077,34.0,100.0,4.0,8.0,1.0,0.4807692307692308,avg_act
127,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9387755102040816,0.0,0.5,0.9225245653817082,0.47959183673469385,35.0,95.0,3.0,8.0,1.0,0.0,avg_act
128,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.923076923076923,0.0,0.0,0.7912087912087912,0.30769230769230765,36.0,125.0,4.0,8.0,1.0,0.5,avg_act
129,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8813559322033899,0.0,0.0,0.8279404211607602,0.2937853107344633,37.0,120.0,4.0,8.0,1.0,0.45161290322580644,avg_act
130,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9310344827586207,0.0,0.0,0.8728448275862069,0.3103448275862069,38.0,115.0,4.0,8.0,1.0,0.47500000000000003,avg_act
131,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9090909090909091,0.0,0.3333333333333333,0.8426197458455523,0.41414141414141414,39.0,110.0,4.0,8.0,1.0,0.5982142857142857,avg_act
132,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9285714285714286,0.0,0.0,0.8357142857142857,0.30952380952380953,40.0,105.0,4.0,8.0,1.0,0.49074074074074076,avg_act
133,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.88,0.0,0.0,0.7857142857142857,0.29333333333333333,41.0,100.0,4.0,8.0,1.0,0.47,avg_act
134,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8936170212765958,0.0,0.5,0.8459416863672183,0.46453900709219864,42.0,95.0,3.0,8.0,1.0,0.71,avg_act
135,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9090909090909091,0.0,0.4,0.78475073313783,0.43636363636363634,46.0,110.0,4.0,8.0,1.0,0.5625,sleep_score
136,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.8888888888888888,0.0,0.0,0.8126984126984127,0.2962962962962963,50.0,125.0,4.0,8.0,1.0,0.4609375,sleep_score
137,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.9090909090909091,0.0,0.0,0.8522727272727273,0.30303030303030304,52.0,115.0,4.0,8.0,1.0,0.0,sleep_score
138,sleep_ts_feel_norm,feel,sleep,indvBOSS,0.92,0.0,0.0,0.8214285714285714,0.3066666666666667,55.0,100.0,4.0,8.0,1.0,0.47,sleep_score
