,file,outcome,sensor,model,f1_score_constant,f1_score_decline,f1_score_improvement,f1_score_weighted,f1_score_unweighted,time_series_length (days),count_constant,count_decline,count_improvement,oversampled,AUC_score,variable
65,electricity_nutrition_ts_feel_norm,feel,electricity,MUSE,0.8695652173913043,0.0,0.5714285714285715,0.7542147293700089,0.4803312629399586,3.0,92.0,7.0,13.0,1.0,0.5365079365079365,e_consumption
66,electricity_nutrition_ts_feel_norm,feel,electricity,MUSE,0.8372093023255814,0.0,0.25,0.7409560723514212,0.36240310077519383,4.0,87.0,7.0,11.0,1.0,0.3333333333333333,e_consumption
67,electricity_nutrition_ts_feel_norm,feel,electricity,MUSE,0.9,0.0,0.3333333333333333,0.7826666666666668,0.41111111111111115,5.0,81.0,6.0,11.0,1.0,0.5992063492063492,e_consumption
68,electricity_nutrition_ts_feel_norm,feel,electricity,MUSE,0.9545454545454545,0.0,0.0,0.8715415019762844,0.3181818181818182,6.0,75.0,6.0,11.0,1.0,0.42857142857142855,e_consumption
69,electricity_nutrition_ts_feel_norm,feel,electricity,MUSE,0.8108108108108109,0.0,0.0,0.6633906633906634,0.2702702702702703,7.0,71.0,5.0,10.0,1.0,0.4490740740740741,e_consumption
70,electricity_nutrition_ts_feel_norm,feel,electricity,MUSE,0.8363636363636363,0.0,0.0,0.6011363636363636,0.27878787878787875,1.0,102.0,7.0,18.0,0.0,0.5619967793880837,e_consumption
71,electricity_nutrition_ts_feel_norm,feel,electricity,MUSE,0.7755102040816326,0.0,0.0,0.49115646258503404,0.2585034013605442,2.0,97.0,7.0,15.0,0.0,0.45662768031189077,e_consumption
72,electricity_nutrition_ts_feel_norm,feel,electricity,MUSE,0.7999999999999999,0.0,0.0,0.5428571428571428,0.26666666666666666,3.0,92.0,7.0,13.0,0.0,0.6129385964912281,e_consumption
73,electricity_nutrition_ts_feel_norm,feel,electricity,MUSE,0.8205128205128205,0.0,0.2,0.6907882241215575,0.34017094017094013,4.0,87.0,7.0,11.0,0.0,0.4936868686868687,e_consumption
74,electricity_nutrition_ts_feel_norm,feel,electricity,MUSE,0.8484848484848485,0.0,0.1818181818181818,0.6472727272727273,0.3434343434343434,5.0,81.0,6.0,11.0,0.0,0.39907407407407414,e_consumption
75,electricity_nutrition_ts_feel_norm,feel,electricity,MUSE,0.8333333333333333,0.0,0.0,0.6159420289855072,0.27777777777777773,6.0,75.0,6.0,11.0,0.0,0.4422657952069717,e_consumption
76,electricity_nutrition_ts_feel_norm,feel,electricity,MUSE,0.8333333333333333,0.0,0.0,0.7196969696969696,0.27777777777777773,7.0,71.0,5.0,10.0,0.0,0.6842105263157894,e_consumption
77,electricity_nutrition_ts_feel,feel,electricity,MUSE,0.896551724137931,0.0,0.0,0.728448275862069,0.2988505747126437,1.0,102.0,7.0,18.0,1.0,0.7727920227920229,e_consumption
78,electricity_nutrition_ts_feel,feel,electricity,MUSE,0.9259259259259259,0.0,0.4,0.8424691358024691,0.4419753086419753,2.0,97.0,7.0,15.0,1.0,0.5854700854700855,e_consumption
79,electricity_nutrition_ts_feel,feel,electricity,MUSE,0.8372093023255814,0.0,0.4444444444444445,0.7371723883351791,0.42721791559000866,3.0,92.0,7.0,13.0,1.0,0.5681818181818182,e_consumption
80,electricity_nutrition_ts_feel,feel,electricity,MUSE,0.7000000000000001,0.0,0.0,0.46666666666666673,0.23333333333333336,4.0,87.0,7.0,11.0,1.0,0.49228395061728397,e_consumption
81,electricity_nutrition_ts_feel,feel,electricity,MUSE,0.7692307692307693,0.0,0.0,0.676923076923077,0.25641025641025644,5.0,81.0,6.0,11.0,1.0,0.2803030303030303,e_consumption
82,electricity_nutrition_ts_feel,feel,electricity,MUSE,0.8717948717948718,0.0,0.3333333333333333,0.8015607580824973,0.40170940170940167,6.0,75.0,6.0,11.0,1.0,0.0,e_consumption
83,electricity_nutrition_ts_feel,feel,electricity,MUSE,0.8333333333333333,0.0,0.0,0.6439393939393939,0.27777777777777773,7.0,71.0,5.0,10.0,1.0,0.35784313725490197,e_consumption
84,electricity_nutrition_ts_feel,feel,electricity,MUSE,0.896551724137931,0.0,0.0,0.728448275862069,0.2988505747126437,1.0,102.0,7.0,18.0,0.0,0.4217948717948718,e_consumption
85,electricity_nutrition_ts_feel,feel,electricity,MUSE,0.9473684210526316,0.0,0.0,0.8526315789473685,0.4736842105263158,2.0,97.0,7.0,15.0,0.0,0.0,e_consumption
86,electricity_nutrition_ts_feel,feel,electricity,MUSE,0.9411764705882353,0.0,0.0,0.8739495798319327,0.3137254901960784,3.0,92.0,7.0,13.0,0.0,0.44871794871794873,e_consumption
87,electricity_nutrition_ts_feel,feel,electricity,MUSE,0.9130434782608695,0.0,0.4,0.8412238325281803,0.43768115942028984,4.0,87.0,7.0,11.0,0.0,0.5208333333333334,e_consumption
88,electricity_nutrition_ts_feel,feel,electricity,MUSE,0.7692307692307693,0.0,0.0,0.676923076923077,0.25641025641025644,5.0,81.0,6.0,11.0,0.0,0.465909090909091,e_consumption
